17-05-10_15:30:00.000,32899.37,3953.83,450.39,234.68,-2.04,560.37,-7.25,-15.31,0.93
17-05-10_15:30:00.000,32899.37,3953.83,470.39,234.68,-0.00,560.01,-7.68,-15.17,0.90
17-05-10_15:30:00.000,32899.37,3953.83,490.39,234.68,2.05,560.36,-7.99,-14.96,0.90
17-05-10_15:30:00.000,32899.37,3953.83,510.39,234.68,4.08,561.44,-8.24,-14.90,0.91
17-05-10_15:30:00.000,32899.37,3953.83,530.39,234.68,6.12,563.22,-8.45,-14.98,0.91
17-05-10_15:30:00.000,32899.37,3953.83,550.39,234.68,8.13,565.69,-8.65,-14.97,0.88
17-05-10_15:30:00.000,32899.37,3953.83,570.39,234.68,10.13,568.87,-8.84,-14.76,0.89
17-05-10_15:30:00.000,32899.37,3953.83,590.39,234.68,12.09,572.72,-9.02,-14.50,0.94
17-05-10_15:30:00.000,32899.37,3953.83,610.39,234.68,14.03,577.24,-9.19,-14.23,0.96
17-05-10_15:30:00.000,32883.05,3942.27,270.39,234.68,-19.02,613.52,-2.21,-16.45,1.07
17-05-10_15:30:00.000,32883.05,3942.27,290.39,234.68,-17.24,607.30,-2.86,-16.35,1.06
17-05-10_15:30:00.000,32883.05,3942.27,310.39,234.68,-15.43,601.68,-3.32,-16.00,1.09
17-05-10_15:30:00.000,32883.05,3942.27,330.39,234.68,-13.57,596.66,-3.85,-15.70,1.08
17-05-10_15:30:00.000,32883.05,3942.27,350.39,234.68,-11.69,592.30,-4.51,-15.67,1.05
17-05-10_15:30:00.000,32883.05,3942.27,370.39,234.68,-9.78,588.56,-5.09,-15.64,1.02
